Seq	SOMAS_ID_round1	SOMAS_ID_round2	SeqId	SomaId	TargetFullName	Target	UniProt	EntrezGeneID	EntrezGeneSymbol	Organism	Type	ensembl_gene_id	mmusculus_homolog_ensembl_gene	chromosome_name	start_position	end_position	external_gene_name	Notes	chromosome_number	updated	best_position	Originalplex
9506-10	APOL1.9506.10.3	APOL1.9506.10.3	9506-10_3	SL005699	Apolipoprotein L1	Apo L1	O14791	8542	APOL1	Human	Protein	ENSG00000100342	ENSMUSG00000091650	22	36649056	36663576	APOL1	Build 37	22	0	1	0
9506-10	APOL1.9506.10.3	APOL1.9506.10.3	9506-10_3	SL005699	Apolipoprotein L1	Apo L1	O14791	8542	APOL1	Human	Protein	ENSG00000100342	ENSMUSG00000068246	22	36649056	36663576	APOL1	Build 37	22	0	1	0
9506-10	APOL1.9506.10.3	APOL1.9506.10.3	9506-10_3	SL005699	Apolipoprotein L1	Apo L1	O14791	8542	APOL1	Human	Protein	ENSG00000100342	ENSMUSG00000091694	22	36649056	36663576	APOL1	Build 37	22	0	1	0
9506-10	APOL1.9506.10.3	APOL1.9506.10.3	9506-10_3	SL005699	Apolipoprotein L1	Apo L1	O14791	8542	APOL1	Human	Protein	ENSG00000100342	ENSMUSG00000050014	22	36649056	36663576	APOL1	Build 37	22	0	1	0
9508-104	COLQ.9508.104.3	COLQ.9508.104.3	9508-104_3	SL019057	Acetylcholinesterase collagenic tail peptide	COLQ	Q9Y215	8292	COLQ	Human	Protein	ENSG00000206561	ENSMUSG00000057606	3	15491640	15563258	COLQ	Build 37	3	0	1	0
9512-24	SPRY1.9512.24.3	SPRY1.9512.24.3	9512-24_3	SL013719	Protein sprouty homolog 1	SPY1	O43609	10252	SPRY1	Human	Protein	ENSG00000164056	ENSMUSG00000037211	4	124317950	124324910	SPRY1	Build 37	4	0	1	0
9522-3	AIFM1.9522.3.3	AIFM1.9522.3.3	9522-3_3	SL003708	Apoptosis-inducing factor 1, mitochondrial	AIF	O95831	51060	AIFM1	Human	Protein	ENSG00000156709	ENSMUSG00000036932	X	129263337	129299861	AIFM1	Build 37	X	0	1	0
9523-34	ITM2C.9523.34.3	ITM2C.9523.34.3	9523-34_3	SL017978	Integral membrane protein 2C	ITM2C	Q9NQX7	81618	ITM2C	Human	Protein	ENSG00000135916	ENSMUSG00000026223	2	231729354	231743963	ITM2C	Build 37	2	0	1	0
9530-6	LMCD1.9530.6.3	LMCD1.9530.6.3	9530-6_3	SL019050	LIM and cysteine-rich domains protein 1	LMCD1	Q9NZU5	29995	LMCD1	Human	Protein	ENSG00000071282	ENSMUSG00000057604	3	8543393	8609805	LMCD1	Build 37	3	0	1	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000204482	ENSMUSG00000073412	6	31553901	31556686	LST1	Build 37	6	0	1	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000206433	NA	HSCHR6_MHC_QBL	31544144	31546931	LST1	Build 37	6	0	0	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000223465	NA	HSCHR6_MHC_DBB	31536047	31538834	LST1	Build 37	6	0	0	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000226182	NA	HSCHR6_MHC_COX	31541313	31544094	LST1	Build 37	6	0	0	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000230791	NA	HSCHR6_MHC_SSTO	31543845	31546630	LST1	Build 37	6	0	0	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000231048	NA	HSCHR6_MHC_MANN	31593388	31596173	LST1	Build 37	6	0	0	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000234514	NA	HSCHR6_MHC_MCF	31630207	31632990	LST1	Build 37	6	0	0	0
9531-24	LST1.9531.24.3	LST1.9531.24.3	9531-24_3	SL014572	Leukocyte-specific transcript 1 protein	LST1	O00453	7940	LST1	Human	Protein	ENSG00000235915	NA	HSCHR6_MHC_APD	31565222	31568007	LST1	Build 37	6	0	0	0
9532-5	WBP1L.9532.5.3	WBP1L.9532.5.3	9532-5_3	SL019065	WW domain binding protein 1-like	WBP1L	Q9NX94	54838	WBP1L	Human	Protein	ENSG00000166272	ENSMUSG00000047731	10	104503727	104576021	WBP1L	Build 37	10	0	1	0
9536-16	EDDM3A.9536.16.3	EDDM3A.9536.16.3	9536-16_3	SL012501	Epididymal secretory protein E3-alpha	EP3A	Q14507	10876	EDDM3A	Human	Protein	ENSG00000181562	ENSMUSG00000072575	14	21214051	21216539	EDDM3A	Build 37	14	0	1	0
9539-25	COL26A1.9539.25.3	COL26A1.9539.25.3	9539-25_3	SL012762	Collagen alpha-1(XXVI) chain	EMID2	Q96A83	136227	COL26A1	Human	Protein	ENSG00000160963	ENSMUSG00000004415	7	101006101	101202304	COL26A1	Build 37	7	0	1	0
9543-131	COG8.9543.131.3	COG8.9543.131.3	9543-131_3	SL019061	Conserved oligomeric Golgi complex subunit 8	COG8	Q96MW5	84342	COG8	Human	Protein	ENSG00000213380	ENSMUSG00000031916	16	69354043	69373570	COG8	Build 37	16	0	1	0
9544-24	C7orf69.9544.24.3	C7orf69.9544.24.3	9544-24_3	SL019001	Uncharacterized protein C7orf69	CG069	Q9H7B7	80099	C7orf69	Human	Protein	ENSG00000136275	NA	7	47834889	47859445	C7orf69	Build 37	7	0	1	0
9545-156	GZMK.9545.156.3	GZMK.9545.156.3	9545-156_3	SL004563	Granzyme K	Granzyme K	P49863	3003	GZMK	Human	Protein	ENSG00000113088	ENSMUSG00000042385	5	54320081	54330398	GZMK	Build 37	5	0	1	0
9547-29	EMID1.9547.29.3	EMID1.9547.29.3	9547-29_3	SL012763	EMI domain-containing protein 1	EMID1	Q96A84	129080	EMID1	Human	Protein	ENSG00000186998	ENSMUSG00000034164	22	29601840	29655586	EMID1	Build 37	22	0	1	0
9550-153	TTC17.9550.153.3	TTC17.9550.153.3	9550-153_3	SL018688	Tetratricopeptide repeat protein 17	TTC17	Q96AE7	55761	TTC17	Human	Protein	ENSG00000052841	ENSMUSG00000027194	11	43380482	43516483	TTC17	Build 37	11	0	1	0
9557-5	MANSC1.9557.5.3	MANSC1.9557.5.3	9557-5_3	SL018998	MANSC domain-containing protein 1	MANS1	Q9H8J5	54682	MANSC1	Human	Protein	ENSG00000111261	ENSMUSG00000032718	12	12482198	12503475	MANSC1	Build 37	12	0	1	0
9561-21	VCAN.9561.21.3	VCAN.9561.21.3	9561-21_3	SL008036	Versican core protein	CSPG2	P13611	1462	VCAN	Human	Protein	ENSG00000038427	ENSMUSG00000021614	5	82767284	82878122	VCAN	Build 37	5	0	1	0
9565-6	PAWR.9565.6.3	PAWR.9565.6.3	9565-6_3	SL007598	PRKC apoptosis WT1 regulator protein	PAWR	Q96IZ0	5074	PAWR	Human	Protein	ENSG00000177425	ENSMUSG00000035873	12	79968759	80084877	PAWR	Build 37	12	0	1	0
9566-103	LEPR.9566.103.3	LEPR.9566.103.3	9566-103_3	SL018471	Leptin receptor	LEPR	P48357	3953	LEPR	Human	Protein	ENSG00000116678	ENSMUSG00000057722	1	65886248	66107242	LEPR	Build 37	1	0	1	0
9568-289	FCAMR.9568.289.3	FCAMR.9568.289.3	9568-289_3	SL012746	High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor	FCAMR	Q8WWV6	83953	FCAMR	Human	Protein	ENSG00000162897	ENSMUSG00000026415	1	207131310	207143970	FCAMR	Build 37	1	0	1	0
9569-14	SCARA3.9569.14.3	SCARA3.9569.14.3	9569-14_3	SL007481	Scavenger receptor class A member 3	SCAR3	Q6AZY7	51435	SCARA3	Human	Protein	ENSG00000168077	ENSMUSG00000034463	8	27491385	27534293	SCARA3	Build 37	8	0	1	0
9573-108	TXNDC11.9573.108.3	TXNDC11.9573.108.3	9573-108_3	SL018369	Thioredoxin domain-containing protein 11	TXD11	Q6PKC3	51061	TXNDC11	Human	Protein	ENSG00000153066	ENSMUSG00000022498	16	11772936	11836734	TXNDC11	Build 37	16	0	1	0
9574-11	BIN1.9574.11.3	BIN1.9574.11.3	9574-11_3	SL019026	Myc box-dependent-interacting protein 1	BIN1	O00499	274	BIN1	Human	Protein	ENSG00000136717	ENSMUSG00000024381	2	127805603	127864931	BIN1	Build 37	2	0	1	0
9576-58	MNX1.9576.58.3	MNX1.9576.58.3	9576-58_3	SL019054	Motor neuron and pancreas homeobox protein 1	MNX1	P50219	3110	MNX1	Human	Protein	ENSG00000130675	ENSMUSG00000001566	7	156786745	156803345	MNX1	Build 37	7	0	1	0
9577-26	SYT2.9577.26.3	SYT2.9577.26.3	9577-26_3	SL019020	Synaptotagmin-2	SYT2	Q8N9I0	127833	SYT2	Human	Protein	ENSG00000143858	ENSMUSG00000026452	1	202559724	202679545	SYT2	Build 37	1	0	1	0
9578-263	MANSC4.9578.263.3	MANSC4.9578.263.3	9578-263_3	SL019041	MANSC domain-containing protein 4	MANS4	A6NHS7	100287284	MANSC4	Human	Protein	ENSG00000205693	ENSMUSG00000072662	12	27915671	27924209	MANSC4	Build 37	12	0	1	0
9579-59	PRRG4.9579.59.3	PRRG4.9579.59.3	9579-59_3	SL018689	Transmembrane gamma-carboxyglutamic acid protein 4	TMG4	Q9BZD6	79056	PRRG4	Human	Protein	ENSG00000135378	ENSMUSG00000027171	11	32851489	32879669	PRRG4	Build 37	11	0	1	0
9580-5	LAMC2.9580.5.3	LAMC2.9580.5.3	9580-5_3	SL005798	Laminin subunit gamma-2	Laminin gamma-2	Q13753	3918	LAMC2	Human	Protein	ENSG00000058085	ENSMUSG00000026479	1	183155373	183214035	LAMC2	Build 37	1	0	1	0
9581-4	PRPF6.9581.4.3	PRPF6.9581.4.3	9581-4_3	SL018768	Pre-mRNA-processing factor 6	PRP6	O94906	24148	PRPF6	Human	Protein	ENSG00000101161	ENSMUSG00000002455	20	62612488	62664453	PRPF6	Build 37	20	0	1	0
9582-93	SUSD1.9582.93.3	SUSD1.9582.93.3	9582-93_3	SL011248	Sushi domain-containing protein 1	SUSD1	Q6UWL2	64420	SUSD1	Human	Protein	ENSG00000106868	ENSMUSG00000038578	9	114803065	114937688	SUSD1	Build 37	9	0	1	0
9584-105	RNMTL1.9584.105.3	RNMTL1.9584.105.3	9584-105_3	SL019052	rRNA methyltransferase 3, mitochondrial	RMTL1	Q9HC36	55178	RNMTL1	Human	Protein	ENSG00000171861	ENSMUSG00000038046	17	685513	695749	RNMTL1	Build 37	17	0	1	0
9585-80	CLMP.9585.80.3	CLMP.9585.80.3	9585-80_3	SL008621	CXADR-like membrane protein	ACAM	Q9H6B4	79827	CLMP	Human	Protein	ENSG00000166250	ENSMUSG00000032024	11	122943035	123065989	CLMP	Build 37	11	0	1	0
9590-10	COX7A2L.9590.10.3	COX7A2L.9590.10.3	9590-10_3	SL019040	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	COX7R	O14548	9167	COX7A2L	Human	Protein	ENSG00000115944	ENSMUSG00000068537	2	42560686	42652228	COX7A2L	Build 37	2	0	1	0
9594-30	SLC30A5.9594.30.3	SLC30A5.9594.30.3	9594-30_3	SL019023	Zinc transporter 5	ZNT5	Q8TAD4	64924	SLC30A5	Human	Protein	ENSG00000145740	ENSMUSG00000021629	5	68389473	68426896	SLC30A5	Build 37	5	0	1	0
9595-11	B4GALT2.9595.11.3	B4GALT2.9595.11.3	9595-11_3	SL019028	Beta-1,4-galactosyltransferase 2	B4GT2	O60909	8704	B4GALT2	Human	Protein	ENSG00000117411	ENSMUSG00000028541	1	44444615	44456840	B4GALT2	Build 37	1	0	1	0
9599-6	PIANP.9599.6.3	PIANP.9599.6.3	9599-6_3	SL019019	PILR alpha-associated neural protein	PIANP	Q8IYJ0	196500	PIANP	Human	Protein	ENSG00000139200	ENSMUSG00000030329	12	6802958	6809966	PIANP	Build 37	12	0	1	0
9600-55	THSD7A.9600.55.3	THSD7A.9600.55.3	9600-55_3	SL011312	Thrombospondin type-1 domain-containing protein 7A	THS7A	Q9UPZ6	221981	THSD7A	Human	Protein	ENSG00000005108	ENSMUSG00000032625	7	11409984	11871824	THSD7A	Build 37	7	0	1	0
9603-9	IL22RA1.9603.9.3	IL22RA1.9603.9.3	9603-9_3	SL007806	Interleukin-22 receptor subunit alpha-1	IL22RA1	Q8N6P7	58985	IL22RA1	Human	Protein	ENSG00000142677	ENSMUSG00000037157	1	24446261	24469611	IL22RA1	Build 37	1	0	1	0
9606-4	NUP210L.9606.4.3	NUP210L.9606.4.3	9606-4_3	SL019046	Nuclear pore membrane glycoprotein 210-like	P210L	Q5VU65	91181	NUP210L	Human	Protein	ENSG00000143552	ENSMUSG00000027939	1	153965161	154127592	NUP210L	Build 37	1	0	1	0
9613-16	C8orf33.9613.16.3	C8orf33.9613.16.3	9613-16_3	SL019056	UPF0488 protein C8orf33	CH033	Q9H7E9	65265	C8orf33	Human	Protein	ENSG00000182307	ENSMUSG00000063236	8	146277764	146281416	C8orf33	Build 37	8	0	1	0
9713-67	PDGFRL.9713.67.3	PDGFRL.9713.67.3	9713-67_3	SL012503	Platelet-derived growth factor receptor-like protein	PGFRL	Q15198	5157	PDGFRL	Human	Protein	ENSG00000104213	ENSMUSG00000031595	8	17433942	17501580	PDGFRL	Build 37	8	0	1	0
9719-145	MMP16.9719.145.3	MMP16.9719.145.3	9719-145_3	SL003331	Matrix metalloproteinase-16	MMP-16	P51512	4325	MMP16	Human	Protein	ENSG00000156103	ENSMUSG00000028226	8	89044237	89340254	MMP16	Build 37	8	0	1	0
9723-105	MMRN2.9723.105.3	MMRN2.9723.105.3	9723-105_3	SL005610	Multimerin-2	EMILIN-3	Q9H8L6	79812	MMRN2	Human	Protein	ENSG00000173269	ENSMUSG00000041445	10	88695297	88729238	MMRN2	Build 37	10	0	1	0
9728-4	CCNB1IP1.9728.4.3	CCNB1IP1.9728.4.3	9728-4_3	SL019116	E3 ubiquitin-protein ligase CCNB1IP1	CIP1	Q9NPC3	57820	CCNB1IP1	Human	Protein	ENSG00000100814	ENSMUSG00000071470	14	20779527	20801471	CCNB1IP1	Build 37	14	0	1	0
9730-22	GHDC.9730.22.3	GHDC.9730.22.3	9730-22_3	SL019117	GH3 domain-containing protein	GHDC	Q8N2G8	84514	GHDC	Human	Protein	ENSG00000167925	ENSMUSG00000017747	17	40340817	40346531	GHDC	Build 37	17	0	1	0
9731-29	SCARA3.9731.29.3	SCARA3.9731.29.3	9731-29_3	SL007481	Scavenger receptor class A member 3	SCAR3	Q6AZY7	51435	SCARA3	Human	Protein	ENSG00000168077	ENSMUSG00000034463	8	27491385	27534293	SCARA3	Build 37	8	0	1	0
9735-44	CD96.9735.44.3	CD96.9735.44.3	9735-44_3	SL019066	T-cell surface protein tactile	TACT	P40200	10225	CD96	Human	Protein	ENSG00000153283	ENSMUSG00000022657	3	111011566	111384597	CD96	Build 37	3	0	1	0
9738-7	FAF2.9738.7.3	FAF2.9738.7.3	9738-7_3	SL017982	FAS-associated factor 2	FAF2	Q96CS3	23197	FAF2	Human	Protein	ENSG00000113194	ENSMUSG00000025873	5	175874629	175937075	FAF2	Build 37	5	0	1	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000198563	ENSMUSG00000019432	6	31497996	31510225	DDX39B	Build 37	6	0	1	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000215425	NA	HSCHR6_MHC_QBL	31488280	31504633	DDX39B	Build 37	6	0	0	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000225073	NA	HSCHR6_MHC_COX	31485454	31501810	DDX39B	Build 37	6	0	0	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000225859	NA	HSCHR6_MHC_MANN	31537515	31553854	DDX39B	Build 37	6	0	0	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000229496	NA	HSCHR6_MHC_MCF	31574350	31590705	DDX39B	Build 37	6	0	0	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000230624	NA	HSCHR6_MHC_DBB	31480180	31496536	DDX39B	Build 37	6	0	0	0
9742-59	DDX39B.9742.59.3	DDX39B.9742.59.3	9742-59_3	SL012974	Spliceosome RNA helicase DDX39B	BAT1	Q13838	7919	DDX39B	Human	Protein	ENSG00000235439	NA	HSCHR6_MHC_SSTO	31487943	31500172	DDX39B	Build 37	6	0	0	0
9744-139	DNAJA4.9744.139.3	DNAJA4.9744.139.3	9744-139_3	SL019145	DnaJ homolog subfamily A member 4	DNJA4	Q8WW22	55466	DNAJA4	Human	Protein	ENSG00000140403	ENSMUSG00000032285	15	78556428	78574538	DNAJA4	Build 37	15	0	1	0
9745-20	EIF4E2.9745.20.3	EIF4E2.9745.20.3	9745-20_3	SL019146	Eukaryotic translation initiation factor 4E type 2	IF4E2	O60573	9470	EIF4E2	Human	Protein	ENSG00000135930	ENSMUSG00000026254	2	233414762	233448354	EIF4E2	Build 37	2	0	1	0
9748-31	GSTM3.9748.31.3	GSTM3.9748.31.3	9748-31_3	SL005394	Glutathione S-transferase Mu 3	GSTM3-3	P21266	2947	GSTM3	Human	Protein	ENSG00000134202	ENSMUSG00000004032	1	110276554	110284384	GSTM3	Build 37	1	0	1	0
9749-190	LCP1.9749.190.3	LCP1.9749.190.3	9749-190_3	SL004609	Plastin-2	L-plastin	P13796	3936	LCP1	Human	Protein	ENSG00000136167	ENSMUSG00000021998	13	46700055	46786006	LCP1	Build 37	13	0	1	0
9753-17	EZR.9753.17.3	EZR.9753.17.3	9753-17_3	SL003645	Ezrin	Ezrin	P15311	7430	EZR	Human	Protein	ENSG00000092820	ENSMUSG00000052397	6	159186773	159240444	EZR	Build 37	6	0	1	0
9754-33	NQO2.9754.33.3	NQO2.9754.33.3	9754-33_3	SL006251	Ribosyldihydronicotinamide dehydrogenase [quinone]	Quinone reductase 2	P16083	4835	NQO2	Human	Protein	ENSG00000124588	ENSMUSG00000046949	6	2988221	3019996	NQO2	Build 37	6	0	1	0
9756-6	TAGLN.9756.6.3	TAGLN.9756.6.3	9756-6_3	SL008169	Transgelin	TAGL	Q01995	6876	TAGLN	Human	Protein	ENSG00000149591	ENSMUSG00000032085	11	117070037	117075498	TAGLN	Build 37	11	0	1	0
9757-29	ENAH.9757.29.3	ENAH.9757.29.3	9757-29_3	SL019147	Protein enabled homolog	ENAH	Q8N8S7	55740	ENAH	Human	Protein	ENSG00000154380	ENSMUSG00000022995	1	225674537	225840844	ENAH	Build 37	1	0	1	0
9758-17	RPS4X.9758.17.3	RPS4X.9758.17.3	9758-17_3	SL019148	40S ribosomal protein S4, X isoform	RS4X	P62701	6191	RPS4X	Human	Protein	ENSG00000198034	ENSMUSG00000031320	X	71475529	71497150	RPS4X	Build 37	X	0	1	0
9759-13	IDO1.9759.13.3	IDO1.9759.13.3	9759-13_3	SL004828	Indoleamine 2,3-dioxygenase 1	INDO	P14902	3620	IDO1	Human	Protein	ENSG00000131203	ENSMUSG00000031551	8	39759794	39785963	IDO1	Build 37	8	0	1	0
9761-89	LDHA.9761.89.3	LDHA.9761.89.3	9761-89_3	SL019149	L-lactate dehydrogenase A chain	LDHA	P00338	3939	LDHA	Human	Protein	ENSG00000134333	ENSMUSG00000063229	11	18415935	18429972	LDHA	Build 37	11	0	1	0
9767-22	RIPPLY1.9767.22.3	RIPPLY1.9767.22.3	9767-22_3	SL019120	Protein ripply1	RIPP1	Q0D2K3	92129	RIPPLY1	Human	Protein	ENSG00000147223	ENSMUSG00000072945	X	106143293	106146565	RIPPLY1	Build 37	X	0	1	0
9769-48	DNER.9769.48.3	DNER.9769.48.3	9769-48_3	SL008968	Delta and Notch-like epidermal growth factor-related receptor	DNER	Q8NFT8	92737	DNER	Human	Protein	ENSG00000187957	ENSMUSG00000036766	2	230222345	230579274	DNER	Build 37	2	0	1	0
9772-153	NLGN2.9772.153.3	NLGN2.9772.153.3	9772-153_3	SL018782	Neuroligin-2	NLGN2	Q8NFZ4	57555	NLGN2	Human	Protein	ENSG00000169992	ENSMUSG00000051790	17	7308193	7323179	NLGN2	Build 37	17	0	1	0
9773-15	RNF149.9773.15.3	RNF149.9773.15.3	9773-15_3	SL008809	E3 ubiquitin-protein ligase RNF149	RN149	Q8NC42	284996	RNF149	Human	Protein	ENSG00000163162	ENSMUSG00000048234	2	101887681	101925163	RNF149	Build 37	2	0	1	0
9774-59	RNF150.9774.59.3	RNF150.9774.59.3	9774-59_3	SL018010	RING finger protein 150	RN150	Q9ULK6	57484	RNF150	Human	Protein	ENSG00000170153	ENSMUSG00000047747	4	141780961	142134031	RNF150	Build 37	4	0	1	0
9783-75	DNAJC11.9783.75.3	DNAJC11.9783.75.3	9783-75_3	SL019128	DnaJ homolog subfamily C member 11	DJC11	Q9NVH1	55735	DNAJC11	Human	Protein	ENSG00000007923	ENSMUSG00000039768	1	6694228	6761984	DNAJC11	Build 37	1	0	1	0
9786-310	IER3.9786.310.3	IER3.9786.310.3	9786-310_3	SL019125	Radiation-inducible immediate-early gene IEX-1	IEX1	P46695	8870	IER3	Human	Protein	ENSG00000137331	ENSMUSG00000003541	6	30710976	30712331	IER3	Build 37	6	0	1	0
9786-310	IER3.9786.310.3	IER3.9786.310.3	9786-310_3	SL019125	Radiation-inducible immediate-early gene IEX-1	IEX1	P46695	8870	IER3	Human	Protein	ENSG00000206478	NA	HSCHR6_MHC_QBL	30700508	30701863	IER3	Build 37	6	0	0	0
9786-310	IER3.9786.310.3	IER3.9786.310.3	9786-310_3	SL019125	Radiation-inducible immediate-early gene IEX-1	IEX1	P46695	8870	IER3	Human	Protein	ENSG00000227231	NA	HSCHR6_MHC_DBB	30701238	30702593	IER3	Build 37	6	0	0	0
9786-310	IER3.9786.310.3	IER3.9786.310.3	9786-310_3	SL019125	Radiation-inducible immediate-early gene IEX-1	IEX1	P46695	8870	IER3	Human	Protein	ENSG00000230128	NA	HSCHR6_MHC_MANN	30755673	30757028	IER3	Build 37	6	0	0	0
9786-310	IER3.9786.310.3	IER3.9786.310.3	9786-310_3	SL019125	Radiation-inducible immediate-early gene IEX-1	IEX1	P46695	8870	IER3	Human	Protein	ENSG00000235030	NA	HSCHR6_MHC_SSTO	30702435	30703790	IER3	Build 37	6	0	0	0
9786-310	IER3.9786.310.3	IER3.9786.310.3	9786-310_3	SL019125	Radiation-inducible immediate-early gene IEX-1	IEX1	P46695	8870	IER3	Human	Protein	ENSG00000237155	NA	HSCHR6_MHC_COX	30700841	30702196	IER3	Build 37	6	0	0	0
9787-23	COLEC12.9787.23.3	COLEC12.9787.23.3	9787-23_3	SL007471	Collectin-12	COLEC12	Q5KU26	81035	COLEC12	Human	Protein	ENSG00000158270	ENSMUSG00000036103	18	319361	500722	COLEC12	Build 37	18	0	1	0
9789-52	SYNE2.9789.52.3	SYNE2.9789.52.3	9789-52_3	SL005755	Nesprin-2	Nesprin-2	Q8WXH0	23224	SYNE2	Human	Protein	ENSG00000054654	ENSMUSG00000063450	14	64319683	64693165	SYNE2	Build 37	14	0	1	0
9790-28	BRSK2.9790.28.3	BRSK2.9790.28.3	9790-28_3	SL005451	Serine/threonine-protein kinase BRSK2	BR serine/threonine kinase 2	Q8IWQ3	9024	BRSK2	Human	Protein	ENSG00000174672	ENSMUSG00000053046	11	1411129	1483919	BRSK2	Build 37	11	0	1	0
9793-145	IGDCC4.9793.145.3	IGDCC4.9793.145.3	9793-145_3	SL019123	Immunoglobulin superfamily DCC subclass member 4	IGDC4	Q8TDY8	57722	IGDCC4	Human	Protein	ENSG00000103742	ENSMUSG00000032816	15	65673802	65715410	IGDCC4	Build 37	15	0	1	0
9794-17	ADCK4.9794.17.3	ADCK4.9794.17.3	9794-17_3	SL019122	AarF domain-containing protein kinase 4	ADCK4	Q96D53	79934	ADCK4	Human	Protein	ENSG00000123815	ENSMUSG00000003762	19	41197434	41224112	ADCK4	Build 37	19	0	1	0
9795-9	CLN5.9795.9.3	CLN5.9795.9.3	9795-9_3	SL008637	Ceroid-lipofuscinosis neuronal protein 5	CLN5	O75503	1203	CLN5	Human	Protein	ENSG00000102805	ENSMUSG00000022125	13	77564795	77576652	CLN5	Build 37	13	0	1	0
9796-4	CEL.9796.4.3	CEL.9796.4.3	9796-4_3	SL009338	Bile salt-activated lipase	CEL	P19835	1056	CEL	Human	Protein	ENSG00000170835	ENSMUSG00000026818	9	135937365	135947248	CEL	Build 37	9	0	1	0
9799-3	NRXN3.9799.3.3	NRXN3.9799.3.3	9799-3_3	SL008728	Neurexin-3-beta	NRX3B	Q9HDB5	9369	NRXN3	Human	Protein	ENSG00000021645	ENSMUSG00000066392	14	78708734	80330762	NRXN3	Build 37	14	0	1	0
9800-20	NDUFB8.9800.20.3	NDUFB8.9800.20.3	9800-20_3	SL007991	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	NDUB8	O95169	4714	NDUFB8	Human	Protein	ENSG00000166136	ENSMUSG00000025204	10	102267203	102289757	NDUFB8	Build 37	10	0	1	0
9804-11	COL9A2.9804.11.3	COL9A2.9804.11.3	9804-11_3	SL007415	Collagen alpha-2(IX) chain	CO9A2	Q14055	1298	COL9A2	Human	Protein	ENSG00000049089	ENSMUSG00000028626	1	40766159	40783488	COL9A2	Build 37	1	0	1	0
9815-5	ARHGAP1.9815.5.3	ARHGAP1.9815.5.3	9815-5_3	SL008179	Rho GTPase-activating protein 1	RHG01	Q07960	392	ARHGAP1	Human	Protein	ENSG00000175220	ENSMUSG00000027247	11	46698630	46722165	ARHGAP1	Build 37	11	0	1	0
9816-37	ISOC1.9816.37.3	ISOC1.9816.37.3	9816-37_3	SL015830	Isochorismatase domain-containing protein 1	ISOC1	Q96CN7	51015	ISOC1	Human	Protein	ENSG00000066583	ENSMUSG00000024601	5	128430444	128449721	ISOC1	Build 37	5	0	1	0
9819-110	NUP210.9819.110.3	NUP210.9819.110.3	9819-110_3	SL019138	Nuclear pore membrane glycoprotein 210	PO210	Q8TEM1	23225	NUP210	Human	Protein	ENSG00000132182	ENSMUSG00000030091	3	13357737	13461809	NUP210	Build 37	3	0	1	0
9823-2	DHFR.9823.2.3	DHFR.9823.2.3	9823-2_3	SL013732	Dihydrofolate reductase	DYR	P00374	1719	DHFR	Human	Protein	ENSG00000228716	ENSMUSG00000021707	5	79922047	79950802	DHFR	Build 37	5	0	1	0
