chr	start	end	ensGene	UniProt	symbol	TargetFullName	extGene	Target	UniProts	SOMAMER_ID
6	31764773	31770218	ENSG00000236251	P34931	HSPA1L	Heat shock 70 kDa protein 1-like	HSPA1L	HS71L	P34931	HSPA1L.12041.33.3
6	31767647	31773092	ENSG00000206383	P34931	HSPA1L	Heat shock 70 kDa protein 1-like	HSPA1L	HS71L	P34931	HSPA1L.12041.33.3
6	31777396	31783437	ENSG00000204390	P34931	HSPA1L	Heat shock 70 kDa protein 1-like	HSPA1L	HS71L	P34931	HSPA1L.12041.33.3
6	31821595	31840030	ENSG00000224264	P26640	VARS	Valine--tRNA ligase	VARS	SYVC	P26640	VARS.13083.18.3
6	31829721	31847649	ENSG00000227333	Q96KQ7	EHMT2	Histone-lysine N-methyltransferase EHMT2	EHMT2	NG36	Q96KQ7	EHMT2.5843.60.3
6	31835086	31853014	ENSG00000236759	Q96KQ7	EHMT2	Histone-lysine N-methyltransferase EHMT2	EHMT2	NG36	Q96KQ7	EHMT2.5843.60.3
6	31837931	31855870	ENSG00000206376	Q96KQ7	EHMT2	Histone-lysine N-methyltransferase EHMT2	EHMT2	NG36	Q96KQ7	EHMT2.5843.60.3
6	31847536	31865464	ENSG00000204371	Q96KQ7	EHMT2	Histone-lysine N-methyltransferase EHMT2	EHMT2	NG36	Q96KQ7	EHMT2.5843.60.3
6	31858893	31876828	ENSG00000232045	Q96KQ7	EHMT2	Histone-lysine N-methyltransferase EHMT2	EHMT2	NG36	Q96KQ7	EHMT2.5843.60.3
6	31895475	31919861	ENSG00000243649	P00751	CFB	Complement factor B	CFB	Factor B	P00751	CFB.4129.72.1
6	31895618	31902052	ENSG00000241534	P00751	CFB	Complement factor B	CFB	Factor B	P00751	CFB.4129.72.1
6	31900979	31907413	ENSG00000239754	P00751	CFB	Complement factor B	CFB	Factor B	P00751	CFB.4129.72.1
6	31903824	31910258	ENSG00000241253	P00751	CFB	Complement factor B	CFB	Factor B	P00751	CFB.4129.72.1
6	31905279	31911713	ENSG00000242335	P00751	CFB	Complement factor B	CFB	Factor B	P00751	CFB.4129.72.1
6	31924012	31941947	ENSG00000238134	Q96KQ7	EHMT2	Histone-lysine N-methyltransferase EHMT2	EHMT2	NG36	Q96KQ7	EHMT2.5843.60.3
6	31937353	31951642	ENSG00000228267	P0C0L5	C4A C4B	Complement C4	C4B	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	31940194	31960852	ENSG00000206340	P0C0L4	C4A C4B	Complement C4	C4A	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	31949801	31970458	ENSG00000244731	P0C0L4	C4A C4B	Complement C4	C4A	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	31964725	31979014	ENSG00000236625	P0C0L5	C4A C4B	Complement C4	C4B	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	31966588	32011521	ENSG00000229353	P22105	TNXB	Tenascin-X	TNXB	Tenascin-X	P22105	TNXB.5698.60.3
6	31974391	31995048	ENSG00000228454	P0C0L5	C4A C4B	Complement C4	C4B	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	31982539	32003195	ENSG00000224389	P0C0L5	C4A C4B	Complement C4	C4B	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	31989874	31996308	ENSG00000243570	P00751	CFB	Complement factor B	CFB	Factor B	P00751	CFB.4129.72.1
6	32000781	32027628	ENSG00000236236	P22105	TNXB	Tenascin-X	TNXB	Tenascin-X	P22105	TNXB.5698.60.3
6	32008931	32083111	ENSG00000168477	P22105	TNXB	Tenascin-X	TNXB	Tenascin-X	P22105	TNXB.5698.60.3
6	32058986	32079643	ENSG00000227746	P0C0L4	C4A C4B	Complement C4	C4A	C4	P0C0L4,P0C0L5	C4A.C4B.4481.34.2
6	32097222	32100578	ENSG00000234729	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32106368	32109724	ENSG00000206320	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32148745	32152101	ENSG00000204305	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32155615	32158971	ENSG00000237405	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32160089	32163445	ENSG00000231268	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32188172	32191528	ENSG00000229058	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32225175	32228531	ENSG00000230514	Q15109	AGER	Advanced glycosylation end product-specific receptor, soluble	AGER	sRAGE	Q15109	AGER.4125.52.2
6	32632816	32638891	ENSG00000204276	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32637805	32643664	ENSG00000225103	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32688301	32694153	ENSG00000223793	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32694039	32700103	ENSG00000233192	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32709119	32714992	ENSG00000237541	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32742904	32748772	ENSG00000206301	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32799929	32805799	ENSG00000231526	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32838712	32860827	ENSG00000243719	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	32845119	32867240	ENSG00000242685	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	32862880	32868441	ENSG00000231823	P01906	HLA-DQA2	HLA class II histocompatibility antigen, DQ alpha 2 chain	HLA-DQA2	DQA2	P01906	HLA.DQA2.7757.5.3
6	32899979	32904491	ENSG00000242361	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	32916390	32936871	ENSG00000204257	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	32949846	32971961	ENSG00000239463	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	32972757	32984034	ENSG00000215048	P04440	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33006288	33028403	ENSG00000243215	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	33021645	33032912	ENSG00000237710	P04440	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33027107	33038372	ENSG00000236693	P04440	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33043703	33054978	ENSG00000223865	P01916	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33043703	33054978	ENSG00000223865	P13763	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33043703	33054978	ENSG00000223865	P04232	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33043703	33054978	ENSG00000223865	P04440	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33052091	33081908	ENSG00000227801	P13942	COL11A2	Collagen alpha-2(XI) chain	COL11A2	COL11A2	P13942	COL11A2.11278.4.3
6	33059284	33089101	ENSG00000206290	P13942	COL11A2	Collagen alpha-2(XI) chain	COL11A2	COL11A2	P13942	COL11A2.11278.4.3
6	33070204	33092323	ENSG00000243189	P28067	HLA-DMA	HLA class II histocompatibility antigen, DM alpha chain	HLA-DMA	2DMA	P28067	HLA.DMA.10639.1.3
6	33077161	33088426	ENSG00000230763	P04440	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33108368	33138186	ENSG00000230930	P13942	COL11A2	Collagen alpha-2(XI) chain	COL11A2	COL11A2	P13942	COL11A2.11278.4.3
6	33130458	33160276	ENSG00000204248	P13942	COL11A2	Collagen alpha-2(XI) chain	COL11A2	COL11A2	P13942	COL11A2.11278.4.3
6	33183349	33194624	ENSG00000226826	P04440	HLA-DPB1	HLA class II histocompatibility antigen, DP beta 1 chain	HLA-DPB1	HLA-DPB1	P01916,P04232,P04440,P13763	HLA.DPB1.8755.202.3
6	33189081	33203772	ENSG00000112493	O15533	TAPBP	Tapasin	TAPBP	TPSN	O15533	TAPBP.12378.71.3
6	33196314	33211013	ENSG00000206281	O15533	TAPBP	Tapasin	TAPBP	TPSN	O15533	TAPBP.12378.71.3
6	33245400	33260090	ENSG00000236490	O15533	TAPBP	Tapasin	TAPBP	TPSN	O15533	TAPBP.12378.71.3
6	33267471	33282164	ENSG00000231925	O15533	TAPBP	Tapasin	TAPBP	TPSN	O15533	TAPBP.12378.71.3
6	33300827	33330643	ENSG00000235708	P13942	COL11A2	Collagen alpha-2(XI) chain	COL11A2	COL11A2	P13942	COL11A2.11278.4.3
6	33437818	33452509	ENSG00000206208	O15533	TAPBP	Tapasin	TAPBP	TPSN	O15533	TAPBP.12378.71.3
6	33762450	33771788	ENSG00000096395	P12872	MLN	Promotilin	MLN	MOTI	P12872	MLN.5631.83.3
6	35441374	35464853	ENSG00000007866	Q99594	TEAD3	Transcriptional enhancer factor TEF-5	TEAD3	TEAD3	Q99594	TEAD3.12854.3.3
6	35744371	35747329	ENSG00000196748	Q6UWE3	CLPSL2	Colipase-like protein 2	CLPSL2	CF126	Q6UWE3	CLPSL2.7767.1.3
6	35762759	35765088	ENSG00000137392	P04118	CLPS	Colipase	CLPS	COL	P04118	CLPS.5749.53.3
6	35995488	36079013	ENSG00000112062	Q16539	MAPK14	Mitogen-activated protein kinase 14	MAPK14	MAPK14	Q16539	MAPK14.5007.1.1
6	36095586	36107842	ENSG00000156711	O15264	MAPK13	Mitogen-activated protein kinase 13	MAPK13	MK13	O15264	MAPK13.5006.71.1
6	36822603	36842800	ENSG00000137168	Q9Y3C6	PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1	PPIL1	PPIL1	Q9Y3C6	PPIL1.9884.8.3
6	36839646	36896740	ENSG00000198663	Q6UWU4	C6orf89	Bombesin receptor-activated protein C6orf89	C6orf89	CF089	Q6UWU4	C6orf89.10885.36.3
6	37137979	37143202	ENSG00000137193	P11309	PIM1	Serine/threonine-protein kinase pim-1	PIM1	PIM1	P11309	PIM1.5359.65.3
6	37321748	37362514	ENSG00000112130	O76064	RNF8	E3 ubiquitin-protein ligase RNF8	RNF8	RNF8	O76064	RNF8.14663.44.3
6	37450696	37467698	ENSG00000198937	Q9P0B6	CCDC167	Coiled-coil domain-containing protein 167	CCDC167	CC167	Q9P0B6	CCDC167.7797.11.3
6	38643701	38670917	ENSG00000124767	Q04760	GLO1	Lactoylglutathione lyase	GLO1	Glyoxalase I	Q04760	GLO1.9883.29.3
6	39016574	39055519	ENSG00000112164	P43220	GLP1R	Glucagon-like peptide 1 receptor	GLP1R	GLP1R	P43220	GLP1R.13085.18.3
6	39071840	39082965	ENSG00000112167	Q9NPB0	SAYSD1	SAYSvFN domain-containing protein 1	SAYSD1	SMDC1	Q9NPB0	SAYSD1.6594.64.3
6	40359325	40555204	ENSG00000156564	Q9ULH4	LRFN2	Leucine-rich repeat and fibronectin type-III domain-containing protein 2	LRFN2	LRFN2	Q9ULH4	LRFN2.7200.4.3
6	41117080	41122075	ENSG00000161911	Q86YW5	TREML1	Trem-like transcript 1 protein	TREML1	TRML1	Q86YW5	TREML1.9329.28.3
6	41158015	41168932	ENSG00000112195	Q5T2D2	TREML2	Trem-like transcript 2 protein	TREML2	TRML2	Q5T2D2	TREML2.5736.1.3
6	41196062	41206620	ENSG00000188056	Q6UXN2	TREML4	Trem-like transcript 4 protein	TREML4	TRML4	Q6UXN2	TREML4.11139.4.3
6	41235664	41254457	ENSG00000124731	Q9NP99	TREM1	Triggering receptor expressed on myeloid cells 1	TREM1	sTREM-1	Q9NP99	TREM1.9266.1.3
6	41303393	41318625	ENSG00000096264	O95944	NCR2	Natural cytotoxicity triggering receptor 2	NCR2	NKp44	O95944	NCR2.2734.49.4
6	42123144	42147794	ENSG00000048545	P43080	GUCA1A	Guanylyl cyclase-activating protein 1	GUCA1A	GUC1A	P43080	GUCA1A.10008.43.3
6	42858005	42858554	ENSG00000221821	Q5I0X4	C6orf226	Uncharacterized protein C6orf226	C6orf226	CF226	Q5I0X4	C6orf226.8078.15.3
6	42928496	42931618	ENSG00000124713	Q14749	GNMT	Glycine N-methyltransferase	GNMT	GNMT	Q14749	GNMT.14006.36.3
6	43149913	43192325	ENSG00000112659	Q8IWT3	CUL9	Cullin-9	CUL9	CUL9	Q8IWT3	CUL9.12991.49.3
6	43418090	43424370	ENSG00000171462	Q6UY11	DLK2	Protein delta homolog 2	DLK2	EGFL9	Q6UY11	DLK2.9359.9.3
6	43477440	43497323	ENSG00000171453	O15160	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	POLR1C	RPAC1	O15160	POLR1C.12939.1.3
6	43543887	43586701	ENSG00000170734	Q9Y253	POLH	DNA polymerase eta	POLH	POLH	Q9Y253	POLH.10022.207.3
6	43737921	43754224	ENSG00000112715	P15692	VEGFA	Vascular endothelial growth factor A, isoform 121	VEGFA	VEGF121	P15692	VEGFA.14032.2.3
6	43737921	43754224	ENSG00000112715	P15692	VEGFA	Vascular endothelial growth factor A	VEGFA	VEGF	P15692	VEGFA.2597.8.3
6	44081194	44095194	ENSG00000180992	Q6P1L8	MRPL14	39S ribosomal protein L14, mitochondrial	MRPL14	RM14	Q6P1L8	MRPL14.8021.59.3
6	44214824	44221620	ENSG00000096384	P08238	HSP90AA1 HSP90AB1	Heat shock protein HSP 90-alpha/beta	HSP90AB1	HSP 90a/b	P07900,P08238	HSP90AA1.HSP90AB1.2626.3.2
6	44214824	44221620	ENSG00000096384	P08238	HSP90AB1	Heat shock protein HSP 90-beta	HSP90AB1	HSP 90b	P08238	HSP90AB1.5467.15.3
6	45868045	46048132	ENSG00000112782	Q9NZA1	CLIC5	Chloride intracellular channel protein 5	CLIC5	CLIC5	Q9NZA1	CLIC5.12475.48.3
6	46126924	46138708	ENSG00000112796	Q9UJA9	ENPP5	Ectonucleotide pyrophosphatase/phosphodiesterase family member 5	ENPP5	ENPP5	Q9UJA9	ENPP5.6556.5.3
6	46820249	46922680	ENSG00000069122	Q8IZF2	ADGRF5	Adhesion G protein-coupled receptor F5	GPR116	GP116	Q8IZF2	ADGRF5.6409.57.3
6	46965440	47010099	ENSG00000153292	Q5T601	ADGRF1	Adhesion G-protein coupled receptor F1	GPR110	GPR110	Q5T601	ADGRF1.11243.90.3
6	47199268	47277641	ENSG00000146072	O75509	TNFRSF21	Tumor necrosis factor receptor superfamily member 21	TNFRSF21	DR6	O75509	TNFRSF21.5404.53.3
6	47199268	47277641	ENSG00000146072	O75509	TNFRSF21	Tumor necrosis factor receptor superfamily member 21	TNFRSF21	DR6	O75509	TNFRSF21.9259.35.3
6	49660073	49681274	ENSG00000124490	P16562	CRISP2	Cysteine-rich secretory protein 2	CRISP2	CRIS2	P16562	CRISP2.9282.12.3
6	49695097	49712150	ENSG00000096006	P54108	CRISP3	Cysteine-rich secretory protein 3	CRISP3	CRIS3	P54108	CRISP3.3187.52.2
6	49753366	49755053	ENSG00000170950	P07205	PGK2	Phosphoglycerate kinase 2	PGK2	PGK2	P07205	PGK2.13936.24.3
6	49936390	49937338	ENSG00000214642	Q30KQ7	DEFB113	Beta-defensin 113	DEFB113	DB113	Q30KQ7	DEFB113.13374.4.3
6	49976851	49989694	ENSG00000203970	Q30KQ9	DEFB110	Beta-defensin 110	DEFB110	DB110	Q30KQ9	DEFB110.8340.9.3
6	50011288	50016364	ENSG00000180872	Q30KQ8	DEFB112	Beta-defensin 112	DEFB112	DB112	Q30KQ8	DEFB112.5689.1.3
6	52051185	52055436	ENSG00000112115	Q16552	IL17A	Interleukin-17A	IL17A	IL-17	Q16552	IL17A.13718.1.3
6	52051185	52055436	ENSG00000112115	Q16552	IL17A	Interleukin-17A	IL17A	IL-17	Q16552	IL17A.3498.53.2
6	52051185	52055436	ENSG00000112115	Q16552	IL17A	Interleukin-17A	IL17A	IL-17	Q16552	IL17A.9170.24.3
6	52101479	52109335	ENSG00000112116	Q96PD4	IL17F	Interleukin-17F	IL17F	IL-17F	Q96PD4	IL17F.2775.54.2
6	52656462	52668708	ENSG00000243955	P08263	GSTA1	Glutathione S-transferase A1	GSTA1	GST A1-1	P08263	GSTA1.12446.49.3
6	52761437	52774483	ENSG00000174156	Q16772	GSTA3	Glutathione S-transferase A3	GSTA3	GSTA3	Q16772	GSTA3.4993.16.1
6	52842751	52860176	ENSG00000170899	O15217	GSTA4	Glutathione S-transferase A4	GSTA4	GSTA4	O15217	GSTA4.14645.253.3
6	55192267	55267291	ENSG00000187871	Q6UXV0	GFRAL	GDNF family receptor alpha-like	GFRAL	GFRAL	Q6UXV0	GFRAL.6920.1.3
6	64345725	64489229	ENSG00000118482	Q92576	PHF3	PHD finger protein 3	PHF3	PHF3	Q92576	PHF3.11544.39.3
6	71377479	71571718	ENSG00000112305	Q8IYB5	SMAP1	Stromal membrane-associated protein 1	SMAP1	SMAP1	Q8IYB5	SMAP1.11649.3.3
6	74405508	74538040	ENSG00000156535	Q6YHK3	CD109	CD109 antigen	CD109	CD109	Q6YHK3	CD109.3290.50.2
6	76458909	76629254	ENSG00000196586	Q9UM54	MYO6	Unconventional myosin-VI	MYO6	MYO6	Q9UM54	MYO6.9894.13.3
6	84743475	84800600	ENSG00000135324	Q96G30	MRAP2	Melanocortin-2 receptor accessory protein 2	MRAP2	MRAP2	Q96G30	MRAP2.10889.2.3
6	86159809	86205500	ENSG00000135318	P21589	NT5E	5'-Nucleotidase	NT5E	5'-Nucleotidase	P21589	NT5E.6993.8.3
6	86318053	86353510	ENSG00000135316	O60506	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	SYNCRIP	HNRPQ	O60506	SYNCRIP.4224.7.2
6	87795216	87804824	ENSG00000135346	P01215	CGA	Glycoprotein hormones alpha chain	CGA	Glycoprotein hormones a-chain	P01215	CGA.14056.4.3
6	87795216	87804824	ENSG00000135346	P01215	CGA CGB	Human Chorionic Gonadotropin	CGA	HCG	P01215,P01233	CGA.CGB.4914.10.1
6	87795216	87804824	ENSG00000135346	P01215	CGA FSHB	Follicle stimulating hormone	CGA	FSH	P01215,P01225	CGA.FSHB.3032.11.2
6	87795216	87804824	ENSG00000135346	P01215	CGA LHB	Luteinizing hormone	CGA	Luteinizing hormone	P01215,P01229	CGA.LHB.2953.31.2
6	87795216	87804824	ENSG00000135346	P01215	CGA TSHB	Thyroid Stimulating Hormone	CGA	TSH	P01215,P01222	CGA.TSHB.3521.16.2
6	89319985	89673348	ENSG00000111880	O60942	RNGTT	mRNA-capping enzyme	RNGTT	MCE1	O60942	RNGTT.12847.27.3
6	90036344	90062567	ENSG00000198833	Q9Y385	UBE2J1	Ubiquitin-conjugating enzyme E2 J1	UBE2J1	UB2J1	Q9Y385	UBE2J1.6900.30.3
6	90636248	91006627	ENSG00000112182	Q9BYV9	BACH2	Transcription regulator protein BACH2	BACH2	BACH2	Q9BYV9	BACH2.12756.3.3
6	91223292	91296764	ENSG00000135341	O43318	MAP3K7 TAB1	Mitogen-activated protein kinase kinase kinase 7:TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 fusion	MAP3K7	TAK1-TAB1	O43318,Q15750	MAP3K7.TAB1.5259.2.3
6	96025419	96057333	ENSG00000172469	Q5SRI9	MANEA	Glycoprotein endo-alpha-1,2-mannosidase	MANEA	MANEA	Q5SRI9	MANEA.8014.359.3
6	96463860	96663488	ENSG00000172461	Q9Y231	FUT9	Alpha-(1,3)-fucosyltransferase 9	FUT9	FUT9	Q9Y231	FUT9.6991.24.3
6	99316420	99395849	ENSG00000112234	Q9UKA2	FBXL4	F-box/LRR-repeat protein 4	FBXL4	FBXL4	Q9UKA2	FBXL4.11416.23.3
6	99316420	99395849	ENSG00000112234	Q9UKA2	FBXL4	F-box/LRR-repeat protein 4	FBXL4	FBXL4	Q9UKA2	FBXL4.9921.14.3
6	99316420	99395849	ENSG00000112234	Q9UKA2	FBXL4	F-box/LRR-repeat protein 4	FBXL4	FBXL4	Q9UKA2	FBXL4.9951.36.3
6	99990256	100016849	ENSG00000112237	P24863	CCNC	Cyclin-C	CCNC	CCNC	P24863	CCNC.7817.36.3
6	99990256	100016849	ENSG00000112237	P24863	CDK8 CCNC	Cyclin-dependent kinase 8:Cyclin-C complex	CCNC	CDK8/cyclin C	P24863,P49336	CDK8.CCNC.3359.11.2
6	106534195	106557814	ENSG00000057657	O75626	PRDM1	PR domain zinc finger protein 1	PRDM1	PRDM1	O75626	PRDM1.14197.2.3
6	110012499	110146631	ENSG00000112367	Q92562	FIG4	Polyphosphoinositide phosphatase	FIG4	FIG4	Q92562	FIG4.6948.82.3
6	110745890	110797844	ENSG00000004809	Q86VW1	SLC22A16	Solute carrier family 22 member 16	SLC22A16	S22AG	Q86VW1	SLC22A16.9969.8.3
6	111981535	112194655	ENSG00000010810	P06241	FYN	Tyrosine-protein kinase Fyn	FYN	FYN	P06241	FYN.4550.3.2
6	112375275	112392171	ENSG00000112761	O95389	WISP3	WNT1-inducible-signaling pathway protein 3	WISP3	WISP-3	O95389	WISP3.5927.4.3
6	112375275	112392172	ENSG00000266134	O95389	WISP3	WNT1-inducible-signaling pathway protein 3	WISP3	WISP-3	O95389	WISP3.5927.4.3
6	112429963	112576141	ENSG00000112769	Q16363	LAMA4	Laminin subunit alpha-4	LAMA4	LAMA4	Q16363	LAMA4.6577.64.3
6	112430063	112576141	ENSG00000263699	Q16363	LAMA4	Laminin subunit alpha-4	LAMA4	LAMA4	Q16363	LAMA4.6577.64.3
6	116252312	116381921	ENSG00000111816	P42685	FRK	Tyrosine-protein kinase FRK	FRK	FRK	P42685	FRK.10034.16.3
6	119498374	119670926	ENSG00000111885	P33908	MAN1A1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	MAN1A1	MA1A1	P33908	MAN1A1.11291.73.3
6	121756838	121770873	ENSG00000152661	P17302	GJA1	Gap junction alpha-1 protein	GJA1	CXA1	P17302	GJA1.9937.7.3
6	123110315	123130865	ENSG00000172594	Q92484	SMPDL3A	Acid sphingomyelinase-like phosphodiesterase 3a	SMPDL3A	ASM3A	Q92484	SMPDL3A.14086.11.3
6	123110315	123130865	ENSG00000172594	Q92484	SMPDL3A	Acid sphingomyelinase-like phosphodiesterase 3a	SMPDL3A	ASM3A	Q92484	SMPDL3A.4771.10.3
6	126661320	126670021	ENSG00000203760	Q5EE01	CENPW	Centromere protein W	CENPW	CENPW	Q5EE01	CENPW.8864.59.3
6	127439749	127518910	ENSG00000146374	Q9BXY4	RSPO3	R-spondin-3	RSPO3	RSPO3	Q9BXY4	RSPO3.13094.75.3
6	132269316	132272513	ENSG00000118523	P29279	CTGF	Connective tissue growth factor	CTGF	CTGF	P29279	CTGF.2975.19.2
6	132767006	132834337	ENSG00000079950	O15400	STX7	Syntaxin-7	STX7	Syntaxin-7	O15400	STX7.8274.64.3
6	137464968	137494785	ENSG00000164485	Q969J5	IL22RA2	Interleukin-22 receptor subunit alpha-2	IL22RA2	IL-22BP	Q969J5	IL22RA2.5087.5.3
6	137464968	137494785	ENSG00000164485	Q969J5	IL22RA2	Interleukin-22 receptor subunit alpha-2	IL22RA2	IL-22BP	Q969J5	IL22RA2.9456.34.3
6	137518621	137540586	ENSG00000027697	P15260	IFNGR1	Interferon gamma receptor 1	IFNGR1	IFN-g R1	P15260	IFNGR1.5825.49.3
6	138188351	138204449	ENSG00000118503	P21580	TNFAIP3	Tumor necrosis factor alpha-induced protein 3	TNFAIP3	TNFAIP3	P21580	TNFAIP3.14009.65.3
6	142468367	142545826	ENSG00000009844	Q9NP79	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	VTA1	DRG-1	Q9NP79	VTA1.4209.60.2
6	149068464	149398126	ENSG00000111962	Q9Y2C2	UST	Uronyl 2-sulfotransferase	UST	UST	Q9Y2C2	UST.8364.74.3
6	150204511	150219238	ENSG00000164520	Q8TD07	RAET1E	NKG2D ligand 4	RAET1E	N2DL4	Q8TD07	RAET1E.7800.85.3
6	150263136	150270371	ENSG00000131015	Q9BZM5	ULBP2	NKG2D ligand 2	ULBP2	ULBP-2	Q9BZM5	ULBP2.3082.9.2
6	150285143	150294846	ENSG00000111981	Q9BZM6	ULBP1	NKG2D ligand 1	ULBP1	ULBP-1	Q9BZM6	ULBP1.14081.5.3
6	150285143	150294846	ENSG00000111981	Q9BZM6	ULBP1	NKG2D ligand 1	ULBP1	ULBP-1	Q9BZM6	ULBP1.3081.70.2
6	150384286	150390231	ENSG00000131019	Q9BZM4	ULBP3	NKG2D ligand 3	ULBP3	ULBP-3	Q9BZM4	ULBP3.2747.3.2
6	151977826	152450754	ENSG00000091831	P03372	ESR1	Estrogen receptor	ESR1	ER	P03372	ESR1.2945.25.1
6	153019030	153045702	ENSG00000120279	Q8N699	MYCT1	Myc target protein 1	MYCT1	MYCT1	Q8N699	MYCT1.13541.1.3
6	153308497	153323820	ENSG00000112031	Q9UGC7	MTRF1L	Peptide chain release factor 1-like, mitochondrial	MTRF1L	RF1ML	Q9UGC7	MTRF1L.11134.30.3
6	157802165	158099178	ENSG00000175048	Q8IZN3	ZDHHC14	Probable palmitoyltransferase ZDHHC14	ZDHHC14	ZDH14	Q8IZN3	ZDHHC14.11677.17.3
6	158530536	158589312	ENSG00000122335	Q96JX3	SERAC1	Protein SERAC1	SERAC1	SRAC1	Q96JX3	SERAC1.8985.13.3
6	159186773	159240444	ENSG00000092820	P15311	EZR	Ezrin	EZR	Ezrin	P15311	EZR.9753.17.3
6	160090089	160183561	ENSG00000112096	P04179	SOD2	Superoxide dismutase [Mn], mitochondrial	SOD2	Mn SOD	P04179	SOD2.5008.51.1
